"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.01052631578947","3.01578947368421","3.03157894736842","3.03684210526316","3.04736842105263","3.05789473684211","3.08947368421053","3.04736842105263","3.00526315789474","3.02631578947368","3.01578947368421",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","2.92105263157895","2.94736842105263","3.02631578947368","3","3.07894736842105","3.15789473684211","3.15789473684211","3.10526315789474","2.97368421052632","3.05263157894737","3.05263157894737",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","2.89473684210526","2.89473684210526","2.94736842105263","2.94736842105263","3","3.02631578947368","3","2.97368421052632","2.94736842105263","2.94736842105263","2.92105263157895",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3","3","3","3.02631578947368","3.02631578947368","3.02631578947368","2.97368421052632","2.94736842105263","2.92105263157895","2.92105263157895","2.92105263157895",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.23684210526316","3.26315789473684","3.29824561403509","3.25263157894737","3.28070175438596","3.25438596491228","3.28070175438596","3.28070175438596","3.28947368421053","3.28947350877193","3.26315719298246",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.55263157894737","3.63157894736842","3.65789473684211","3.65789473684211","3.71052631578947","3.71052631578947","3.73684210526316","3.73684210526316","3.78947368421053","3.81578947368421","3.78947368421053",
"Non-resource rich Sub-Saharan Africa countries","NRS","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.86842105263158","2.84210526315789","2.81578947368421","2.84210526315789","2.76315789473684","2.76315789473684","2.86842105263158","2.78947368421053","2.76315789473684","2.78947368421053","2.73684210526316",
"Non-resource rich Sub-Saharan Africa countries","NRS","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.16008771929825","3.16271929824561","3.20570175438596","3.21052631578947","3.23684210526316","3.24605263157895","3.26842105263158","3.25526315789474","3.22894736842105","3.22675614035088","3.20043929824561",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.35714285714286","3.42857142857143","3.42857142857143","3.42857142857143","3.57142857142857","3.57142857142857","3.71428571428571","3.78571428571429","3.78571428571429","3.78571428571429","3.78571428571429",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3.14285714285714","3.14285714285714","3.14285714285714","3.14285714285714","3.21428571428571","3.14285714285714","3.21428571428571","3.28571428571429","3.28571428571429","3.28571428571429","3.28571428571429",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","3.21428571428571","3.21428571428571","3.28571428571429","3.35714285714286","3.42857142857143","3.5","3.57142857142857","3.57142857142857","3.64285714285714","3.64285714285714","3.5",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.5","3.52380952380952","3.59523809523809","3.57142857142857","3.64285714285714","3.64285714285714","3.57142857142857","3.54761904761905","3.5","3.45238","3.35714333333333",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3.42857142857143","3.42857142857143","3.42857142857143","3.5","3.42857142857143","3.42857142857143","3.57142857142857","3.64285714285714","3.5","3.5","3.57142857142857",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3.5","3.57142857142857","3.64285714285714","3.57142857142857","3.64285714285714","3.64285714285714","3.64285714285714","3.71428571428571","3.64285714285714","3.57142857142857","3.57142857142857",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","3.14285714285714","3.14285714285714","3.14285714285714","3.07142857142857","3.07142857142857","3","3","3","3","3.07142857142857","3.07142857142857",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3.64285714285714","3.71428571428571","3.78571428571429","3.78571428571429","3.78571428571429","3.71428571428571","3.64285714285714","3.5","3.35714285714286","3.21428571428571","3.14285714285714",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3.35714285714286","3.35714285714286","3.42857142857143","3.42857142857143","3.42857142857143","3.5","3.5","3.5","3.5","3.5","3.57142857142857",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","3.64285714285714","3.64285714285714","3.71428571428571","3.64285714285714","3.71428571428571","3.71428571428571","3.5","3.57142857142857","3.5","3.5","3.42857142857143",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.3","3.35714285714286","3.38571428571429","3.35714285714286","3.41428571428571","3.42857142857143","3.48571428571429","3.51428571428571","3.47142857142857","3.47142857142857","3.51428571428571",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.14285714285714","3.28571428571429","3.28571428571429","3.21428571428571","3.28571428571429","3.28571428571429","3.42857142857143","3.35714285714286","3.21428571428571","3.28571428571429","3.42857142857143",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2.92857142857143","3","3","3","3","3.07142857142857","3.07142857142857","3","3","3","2.92857142857143",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.05714285714286","3.1","3.11428571428571","3.12857142857143","3.11428571428571","3.15714285714286","3.17142857142857","3.12857142857143","3.04285714285714","3.08571428571429","3.05714285714286",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.07142857142857","3.28571428571429","3.28571428571429","3.28571428571429","3.28571428571429","3.35714285714286","3.35714285714286","3.21428571428571","3.07142857142857","3.35714285714286","3.28571428571429",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","2.92857142857143","2.92857142857143","3","3","3.07142857142857","3.14285714285714","3","3","2.92857142857143","2.85714285714286","2.85714285714286",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.14285714285714","3.14285714285714","3.14285714285714","3.14285714285714","3.14285714285714","3.14285714285714","3.14285714285714","3.21428571428571","3.21428571428571","3.21428571428571","3.21428571428571",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.26190476190476","3.28571428571429","3.28571428571429","3.25714285714286","3.33333333333333","3.26190476190476","3.26190476190476","3.28571428571428","3.33333333333333","3.38095238095238","3.35714285714286",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.5","3.57142857142857","3.57142857142857","3.57142857142857","3.71428571428571","3.64285714285714","3.57142857142857","3.57142857142857","3.71428571428571","3.78571428571429","3.71428571428571",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.92857142857143","2.85714285714286","2.85714285714286","2.85714285714286","2.78571428571429","2.78571428571429","2.85714285714286","2.78571428571429","2.71428571428571","2.71428571428571","2.64285714285714",
"Non-resource rich Sub-Saharan Africa countries, of which landlocked","NLS","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.2797619047619","3.31666666666667","3.34523809523809","3.34285714285714","3.37619047619048","3.37261904761905","3.37261904761905","3.36904761904762","3.33690476190476","3.34762095238095","3.32142904761905",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.13888888888889","3.13888888888889","3.16666666666667","3.16666666666667","3.15789473684211","3.18421052631579","3.26315789473684","3.25","3.3","3.34210526315789","3.34210526315789",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3.08333333333333","3","2.97222222222222","2.97222222222222","3","2.94736842105263","2.97368421052632","2.975","3.025","3.05263157894737","3.07894736842105",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","3.08333333333333","3.08333333333333","3.19444444444444","3.22222222222222","3.13157894736842","3.18421052631579","3.23684210526316","3.2","3.25","3.34210526315789","3.31578947368421",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.35185185185185","3.40185185185185","3.41666666666667","3.42222222222222","3.36842105263158","3.35964912280702","3.40350877192982","3.35833333333333","3.36666666666667","3.36842052631579","3.32456087719298",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3.38888888888889","3.22222222222222","3.27777777777778","3.25","3.26315789473684","3.26315789473684","3.26315789473684","3.225","3.25","3.28947368421053","3.34210526315789",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3.13888888888889","3.13888888888889","3.13888888888889","3.08333333333333","3.10526315789474","3.21052631578947","3.26315789473684","3.25","3.25","3.28947368421053","3.31578947368421",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2.88888888888889","2.91666666666667","2.97222222222222","2.91666666666667","2.94736842105263","2.94736842105263","2.92105263157895","2.875","2.875","2.89473684210526","2.89473684210526",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3.38888888888889","3.44444444444444","3.41666666666667","3.41666666666667","3.36842105263158","3.28947368421053","3.34210526315789","3.3","3.275","3.21052631578947","3.15789473684211",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3.16666666666667","3.13888888888889","3.16666666666667","3.13888888888889","3.10526315789474","3.13157894736842","3.13157894736842","3.05","3.05","3.10526315789474","3.05263157894737",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","3.58333333333333","3.66666666666667","3.63888888888889","3.61111111111111","3.60526315789474","3.60526315789474","3.63157894736842","3.575","3.575","3.55263157894737","3.5",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.08888888888889","3.05","3.07222222222222","3.03888888888889","3.02631578947368","3.06315789473684","3.13684210526316","3.1","3.105","3.16315789473684","3.17368421052632",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.02777777777778","2.94444444444444","2.97222222222222","2.86111111111111","2.81578947368421","2.86842105263158","3.07894736842105","3.1","3.075","3.18421052631579","3.21052631578947",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2.58333333333333","2.61111111111111","2.61111111111111","2.61111111111111","2.63157894736842","2.63157894736842","2.63157894736842","2.575","2.6","2.60526315789474","2.65789473684211",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","2.95","2.92222222222222","2.90555555555556","2.85555555555556","2.87894736842105","2.87368421052632","2.87368421052632","2.82","2.85","2.89473684210526","2.91052631578947",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.19444444444444","3.11111111111111","3.05555555555556","3","3","3","3.02631578947368","2.975","3.05","3.13157894736842","3.10526315789474",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","2.86111111111111","2.88888888888889","2.86111111111111","2.77777777777778","2.81578947368421","2.81578947368421","2.76315789473684","2.7","2.7","2.76315789473684","2.76315789473684",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2.97222222222222","2.97058823529412","2.91666666666667","2.94444444444444","2.94736842105263","2.92105263157895","2.94736842105263","2.85","2.85","2.89473684210526","2.94736842105263",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.21296296296296","3.20555555555556","3.19444444444444","3.17222222222222","3.19298245614035","3.16666666666667","3.14912280701754","3.10833333333333","3.14166666666667","3.15789561403509","3.16666789473684",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.66666666666667","3.72222222222222","3.63888888888889","3.63888888888889","3.63157894736842","3.60526315789474","3.55263157894737","3.475","3.525","3.52631578947368","3.52631578947368",
"Resource rich Sub-Saharan Africa countries","RRS","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.72222222222222","2.69444444444444","2.72222222222222","2.63888888888889","2.68421052631579","2.65789473684211","2.68421052631579","2.625","2.65","2.68421052631579","2.68421052631579",
"Resource rich Sub-Saharan Africa countries","RRS","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.15092592592593","3.14351851851852","3.14722222222222","3.11111111111111","3.11666666666667","3.11578947368421","3.14078947368421","3.09666666666667","3.11583333333333","3.14605298245614","3.14386035087719",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","3.25","3.29166666666667","3.33333333333333","3.33333333333333","3.30769230769231","3.30769230769231","3.42307692307692","3.42307692307692","3.5","3.5","3.5",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","3.20833333333333","3.125","3.125","3.125","3.11538461538462","3.11538461538462","3.15384615384615","3.15384615384615","3.19230769230769","3.19230769230769","3.23076923076923",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","3.375","3.375","3.375","3.375","3.26923076923077","3.30769230769231","3.34615384615385","3.38461538461538","3.38461538461538","3.46153846153846","3.46153846153846",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.45833333333333","3.54444444444444","3.55555555555556","3.53333333333333","3.44871794871795","3.44871794871795","3.51282051282051","3.52564102564103","3.5","3.47435846153846","3.48717871794872",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3.58333333333333","3.375","3.45833333333333","3.41666666666667","3.42307692307692","3.42307692307692","3.42307692307692","3.46153846153846","3.5","3.5","3.53846153846154",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","3.25","3.29166666666667","3.29166666666667","3.25","3.26923076923077","3.46153846153846","3.5","3.5","3.5","3.53846153846154","3.57692307692308",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2.95833333333333","2.95833333333333","3.04166666666667","2.95833333333333","2.96153846153846","3","2.96153846153846","2.92307692307692","2.92307692307692","2.92307692307692","2.92307692307692",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3.45833333333333","3.54166666666667","3.54166666666667","3.5","3.38461538461538","3.34615384615385","3.42307692307692","3.42307692307692","3.34615384615385","3.30769230769231","3.30769230769231",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","3.33333333333333","3.29166666666667","3.375","3.33333333333333","3.23076923076923","3.23076923076923","3.23076923076923","3.19230769230769","3.19230769230769","3.26923076923077","3.19230769230769",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","3.54166666666667","3.70833333333333","3.75","3.70833333333333","3.69230769230769","3.69230769230769","3.76923076923077","3.76923076923077","3.76923076923077","3.65384615384615","3.69230769230769",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","3.20833333333333","3.19166666666667","3.21666666666667","3.19166666666667","3.14615384615385","3.2","3.28461538461538","3.28461538461538","3.29230769230769","3.34615384615385","3.35384615384615",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","3.08333333333333","3.04166666666667","3.08333333333333","3","2.92307692307692","3","3.23076923076923","3.30769230769231","3.30769230769231","3.42307692307692","3.46153846153846",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2.79166666666667","2.79166666666667","2.79166666666667","2.79166666666667","2.80769230769231","2.80769230769231","2.80769230769231","2.76923076923077","2.76923076923077","2.76923076923077","2.84615384615385",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","3.11666666666667","3.08333333333333","3.075","3.00833333333333","3.03846153846154","3.03076923076923","3.03846153846154","3.03076923076923","3.06923076923077","3.08461538461538","3.11538461538462",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","3.33333333333333","3.29166666666667","3.29166666666667","3.25","3.23076923076923","3.23076923076923","3.23076923076923","3.23076923076923","3.30769230769231","3.34615384615385","3.34615384615385",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","3","3","2.95833333333333","2.83333333333333","2.88461538461538","2.88461538461538","2.88461538461538","2.84615384615385","2.88461538461538","2.92307692307692","2.92307692307692",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","3.125","3.04545454545455","3","3.04166666666667","3","3","3.03846153846154","3","2.96153846153846","3","3.03846153846154",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","3.36111111111111","3.33888888888889","3.33333333333333","3.29166666666667","3.28205128205128","3.28205128205128","3.26923076923077","3.25641025641026","3.29487179487179","3.29487230769231","3.30769333333333",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.91666666666667","3.83333333333333","3.83333333333333","3.79166666666667","3.76923076923077","3.73076923076923","3.69230769230769","3.69230769230769","3.76923076923077","3.76923076923077","3.76923076923077",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.875","2.83333333333333","2.875","2.75","2.84615384615385","2.80769230769231","2.84615384615385","2.84615384615385","2.88461538461538","2.88461538461538","2.92307692307692",
"Resource rich Sub-Saharan Africa countries, of which non-oil exporters","RSN","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","3.28611111111111","3.2875","3.29513888888889","3.25","3.22884615384615","3.24038461538462","3.27628205128205","3.27435897435897","3.28910256410256","3.3","3.3160258974359",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","2.91666666666667","2.83333333333333","2.83333333333333","2.83333333333333","2.83333333333333","2.91666666666667","2.91666666666667","2.92857142857143","2.92857142857143","3","3",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA business regulatory environment rating (1=low to 6=high)","IQ.CPA.BREG.XQ","2.83333333333333","2.75","2.66666666666667","2.66666666666667","2.75","2.58333333333333","2.58333333333333","2.64285714285714","2.71428571428571","2.75","2.75",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA debt policy rating (1=low to 6=high)","IQ.CPA.DEBT.XQ","2.5","2.5","2.83333333333333","2.91666666666667","2.83333333333333","2.91666666666667","3","2.85714285714286","3","3.08333333333333","3",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","3.13888888888889","3.11666666666667","3.13888888888889","3.2","3.19444444444444","3.16666666666667","3.16666666666667","3.04761904761905","3.11904761904762","3.13888833333333","2.97222222222222",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","3","2.91666666666667","2.91666666666667","2.91666666666667","2.91666666666667","2.91666666666667","2.91666666666667","2.78571428571429","2.78571428571429","2.83333333333333","2.91666666666667",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","2.91666666666667","2.83333333333333","2.83333333333333","2.75","2.75","2.66666666666667","2.75","2.78571428571429","2.78571428571429","2.75","2.75",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA financial sector rating (1=low to 6=high)","IQ.CPA.FINS.XQ","2.75","2.83333333333333","2.83333333333333","2.83333333333333","2.91666666666667","2.83333333333333","2.83333333333333","2.78571428571429","2.78571428571429","2.83333333333333","2.83333333333333",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA fiscal policy rating (1=low to 6=high)","IQ.CPA.FISP.XQ","3.25","3.25","3.16666666666667","3.25","3.33333333333333","3.16666666666667","3.16666666666667","3.07142857142857","3.14285714285714","3","2.83333333333333",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","2.83333333333333","2.83333333333333","2.75","2.75","2.83333333333333","2.91666666666667","2.91666666666667","2.78571428571429","2.78571428571429","2.75","2.75",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","3.66666666666667","3.58333333333333","3.41666666666667","3.41666666666667","3.41666666666667","3.41666666666667","3.33333333333333","3.21428571428571","3.21428571428571","3.33333333333333","3.08333333333333",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","2.85","2.76666666666667","2.78333333333333","2.73333333333333","2.76666666666667","2.76666666666667","2.81666666666667","2.75714285714286","2.75714285714286","2.76666666666667","2.78333333333333",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","IQ.CPA.ENVR.XQ","2.91666666666667","2.75","2.75","2.58333333333333","2.58333333333333","2.58333333333333","2.75","2.71428571428571","2.64285714285714","2.66666666666667","2.66666666666667",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","2.16666666666667","2.25","2.25","2.25","2.25","2.25","2.25","2.21428571428571","2.28571428571429","2.25","2.25",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","2.61666666666667","2.6","2.56666666666667","2.55","2.53333333333333","2.53333333333333","2.51666666666667","2.42857142857143","2.44285714285714","2.48333333333333","2.46666666666667",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA quality of budgetary and financial management rating (1=low to 6=high)","IQ.CPA.FINQ.XQ","2.91666666666667","2.75","2.58333333333333","2.5","2.5","2.5","2.58333333333333","2.5","2.57142857142857","2.66666666666667","2.58333333333333",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","2.58333333333333","2.66666666666667","2.66666666666667","2.66666666666667","2.66666666666667","2.66666666666667","2.5","2.42857142857143","2.35714285714286","2.41666666666667","2.41666666666667",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","2.66666666666667","2.83333333333333","2.75","2.75","2.83333333333333","2.75","2.75","2.57142857142857","2.64285714285714","2.66666666666667","2.75",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","2.91666666666667","2.93888888888889","2.91666666666667","2.93333333333333","3","2.91666666666667","2.88888888888889","2.83333333333333","2.85714285714286","2.86111277777778","2.86111277777778",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","3.16666666666667","3.5","3.25","3.33333333333333","3.33333333333333","3.33333333333333","3.25","3.07142857142857","3.07142857142857","3","3",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","2.41666666666667","2.41666666666667","2.41666666666667","2.41666666666667","2.33333333333333","2.33333333333333","2.33333333333333","2.21428571428571","2.21428571428571","2.25","2.16666666666667",
"Resource rich Sub-Saharan Africa countries, of which oil exporters","RSO","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","2.88055555555556","2.85555555555556","2.85138888888889","2.83333333333333","2.87361111111111","2.84583333333333","2.84722222222222","2.76666666666667","2.79404761904762","2.81250111111111","2.770835",
